0.002312001803447397, 0.0008714431166023552
0.002096014358450575, 0.0004447072472651523
0.002077406870655257, 0.0004447072472651523
0.002230999826779485, 0.00015532274592469295
0.0022711415728717075, 0.00006844239574417745
0.0022111976077123802, 0.000020641489636309756
0.00834809585333174, 0.00008122593462053543
0.008885736270824176, 0.00027939275455712647
0.00904560003149743, 0.0005820231231507102
0.00904560003149743, 0.0016869089152540635
0.00857440668382171, 0.0033875091588210643
0.07618991647123173, 0.0003043686349171327
0.21242333578599043, 0.0005610531229114813
0.21242333578599043, 0.0023184924243505717
0.21242333578599043, 0.005391871652121846
0.21624540852074864, 0.013494162018217801
0.21432602739826562, 0.027431339297366072
0.08479380075913233, 0.013007974151284981
0.0782553699080997, 0.007410612075428985
0.07895618017159334, 0.0025568348981959946
0.0840411761295784, 0.0009969464164926143
